order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,local currency,ship_postal_code,emp_code,customer_id,Currency
403-9648279-7181136,8/13/2025,08/16/2022 01:02:11 PM,Shipped,Partner Sale,Standard 7,B09PN1HZ58,Shipped,1,54404.30,600040,E-234,DJ-13630,8
402-7038277-9796337,8/13/2025,08/19/2022 06:46:13 PM,Shipped,Partner Sale,Same Day 0,B08XQ8R6GW,Shipped,1,9257198.47,412101,E-233,EH-13990,19
408-9866642-6161957,8/13/2025,08/17/2022 09:33:59 AM,Shipped,Partner Sale,Same Day 0,B09RKF56HF,Shipped,1,142686353.58,500070,E-564,RH-19555,14
408-6647115-7734720,8/13/2025,08/19/2022 11:42:33 AM,Shipped - Picked Up,Partner Sale,Standard 7,B099NR21K6,Shipped,1,34335.45,122001,E-255,DB-13360,11
407-6618012-2869900,8/13/2025,08/17/2022 04:23:33 PM,Shipped,Partner Sale,Express 3,B08MYSPJ39,Shipped,1,13889.99,676501,E-464,DB-13120,12
406-0171465-0289920,8/13/2025,08/21/2022 01:53:55 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09SDXFFQ1,Shipped,1,8634569.64,560099,E-048,AT-10735,19
407-2997721-1710764,8/13/2025,08/16/2022 01:01:31 PM,Shipped,Partner Sale,Economy 10,B0928VJC2R,Shipped,1,40939.75,560062,E-082,CB-12025,22
402-9917803-8014708,8/13/2025,08/17/2022 10:21:49 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B098124TF1,Shipped,1,4022.77,281001,E-267,DK-13375,10
407-0154945-8027526,8/13/2025,08/16/2022 10:58:13 AM,Shipped,Partner Sale,Economy 10,B08N498WCX,Shipped,1,15460.43,700050,E-355,LW-17215,15
171-9475828-2365944,8/13/2025,08/22/2022 02:01:44 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09K3Z6TT3,Shipped,1,12349.31,226010,E-347,PO-18850,21
406-2526641-7889922,8/13/2025,08/16/2022 09:43:01 AM,Shipped,Partner Sale,Standard 7,B082W8F8P3,Shipped,1,5353.54,585106,E-558,BT-11440,2
407-9408368-8491552,8/13/2025,08/17/2022 01:45:57 PM,Shipped,Partner Sale,Standard 7,B08XQ98B2Q,Shipped,1,42913.50,785004,E-016,AS-10285,8
407-1560239-0733106,8/13/2025,08/16/2022 12:50:10 PM,Shipped,Partner Sale,Standard 7,B08W9G1YSB,Shipped,1,4684.35,800004,E-231,GZ-14470,2
405-6347528-3777931,8/13/2025,08/16/2022 01:56:44 PM,Shipped,Partner Sale,Economy 10,B098322SHW,Shipped,1,150056.31,700039,E-068,SR-20425,7
171-9256855-1585121,8/13/2025,08/17/2022 06:24:07 PM,Shipped,Partner Sale,Standard 7,B07SGQL844,Shipped,1,2551664.10,600063,E-259,BS-11665,13
408-5114197-9508305,8/13/2025,08/19/2022 03:15:28 PM,Shipped,Partner Sale,Same Day 0,B0894XGSH9,Shipped,1,65052.34,201204,E-075,NB-18580,12
405-3121400-9938716,8/13/2025,08/17/2022 12:05:01 PM,Shipped,Partner Sale,Standard 7,B081WZ4T3V,Shipped,1,18873.71,600101,E-269,AS-10135,3
171-4686484-3631564,8/13/2025,08/19/2022 03:17:50 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09KXV6T8Q,Shipped,1,53954.28,848210,E-478,PK-19075,22
407-5709690-1575548,8/13/2025,08/17/2022 10:51:01 AM,Shipped - Returned to Seller,Partner Sale,Express 3,B09SDY8DCT,Shipped,1,106496784.72,734008,E-481,BS-11380,14
407-1488876-4201941,8/13/2025,08/19/2022 06:42:54 PM,Shipped,Partner Sale,Standard 7,B09831P2JC,Shipped,1,13216178.01,560093,E-460,VB-21745,19
405-5134917-7418752,8/13/2025,08/18/2022 12:07:44 PM,Shipped,Partner Sale,Economy 10,B08RYPRVPV,Shipped,1,7830.97,560078,E-109,LH-17020,2
406-7130135-3701104,8/13/2025,08/18/2022 06:30:28 PM,Shipped,Partner Sale,Economy 10,B0922QTZQ5,Shipped,1,7384.73,600099,E-353,DC-13285,23
171-9545676-8321906,8/13/2025,10/28/2022 09:32:35 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B08WPZ1N4Z,Shipped,1,28491.12,411020,E-008,SC-20800,11
408-6023639-1795556,8/13/2025,08/19/2022 01:10:50 PM,Shipped,Partner Sale,Economy 10,B09TH6DNNN,Shipped,1,13354.98,700016,E-044,GW-14605,4
402-3393366-6661156,8/13/2025,08/17/2022 09:24:15 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09RP8WLNY,Shipped,1,74050.34,500049,E-072,VD-21670,11
404-4272104-2222758,8/26/2025,09/02/2022 10:52:00 AM,Shipped,Partner Sale,Standard 7,B09DY9WP49,Shipped,1,647944.81,313002,E-326,JK-15325,17
405-0192498-4158735,8/26/2025,09/02/2022 10:11:51 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09TH6TF19,Shipped,1,14282.25,400101,E-070,RD-19720,21
406-4990719-2752306,8/26/2025,09/02/2022 02:05:52 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B092CZP2ZY,Shipped,1,5681.02,413102,E-337,KB-16600,2
402-9481587-3782732,8/26/2025,09/02/2022 11:54:10 AM,Shipped,Partner Sale,Express 3,B078Q3C6QS,Shipped,1,4149.46,533105,E-108,TB-21250,4
404-0192017-9220315,8/26/2025,08/30/2022 11:08:12 AM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08KS2BCHS,Shipped,1,14282.25,400008,E-154,KH-16510,21
408-7469918-8212333,8/26/2025,08/30/2022 05:11:45 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09CT5Z9BB,Shipped,1,0.00,421201,E-480,LP-17080,9
407-5183765-4423539,8/26/2025,08/30/2022 06:25:35 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09NQ75RF7,Shipped,1,4099952.11,560097,E-196,TB-21280,19
408-5921841-7921926,8/26/2025,08/29/2022 04:15:31 PM,Pending,Partner Sale,Economy 10,B09SDXFFQ1,Unshipped,1,10417.99,401107,E-335,FM-14215,23
406-8953918-4233124,8/26/2025,08/28/2022 09:36:32 AM,Pending,Partner Sale,Same Day 0,B09RKCG8QR,Unshipped,1,29026.52,497118,E-187,RA-19915,8
404-8109261-6428305,8/26/2025,08/30/2022 02:38:50 PM,Shipped,Partner Sale,Express 3,B082W851GM,Shipped,1,122391.86,560037,E-464,RH-19600,20
402-4185981-2343537,8/26/2025,08/30/2022 10:58:08 AM,Shipped,Partner Sale,Standard 7,B08RP69C9N,Shipped,1,61434.05,403722,E-269,PW-19240,20
408-0040980-8748315,8/26/2025,08/28/2022 10:26:18 AM,Shipped,Partner Sale,Same Day 0,B09NDMP4XK,Shipped,1,0.00,122018,E-060,HF-14995,5
171-5633440-8545134,8/26/2025,09/02/2022 01:31:54 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B07K44CD3P,Shipped,1,9709.29,243003,E-253,JL-15835,23
408-4573680-7058702,8/26/2025,09/03/2022 12:17:23 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09RK9FZ47,Shipped,1,47883.67,639003,E-201,DM-13345,11
408-2954659-3099502,8/26/2025,09/01/2022 06:33:51 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B0983121HP,Shipped,1,39024.59,400705,E-198,EH-14005,3
171-4224047-9705937,8/26/2025,08/28/2022 06:36:04 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09M76SVFW,Shipped,1,69268.61,110017,E-195,RF-19345,11
408-1034503-2372353,8/26/2025,08/28/2022 03:32:46 PM,Shipped,Partner Sale,Same Day 0,B0894WMVMW,Shipped,1,0.00,530018,E-460,RR-19315,16
406-5950918-5662748,8/26/2025,08/30/2022 12:22:16 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09CT6L67S,Shipped,1,45316.76,421201,E-464,CS-12400,12
408-8543694-4957158,8/26/2025,09/02/2022 03:35:15 PM,Shipped,Partner Sale,Economy 10,B09Y3GLNFL,Shipped,1,2099837.09,160104,E-297,PO-18850,13
402-7194188-9157908,8/26/2025,08/28/2022 07:44:05 PM,Shipped,Partner Sale,Same Day 0,B09KXVVR34,Shipped,1,105564.96,795001,E-336,DB-13615,20
403-5400358-3663502,8/26/2025,08/30/2022 06:36:42 PM,Shipped,Partner Sale,Same Day 0,B0986XXHX7,Shipped,1,81912.06,753001,E-042,SO-20335,20
403-5253684-8218758,8/26/2025,08/29/2022 10:09:13 AM,Shipped,Partner Sale,Standard 7,B08XNDL1DL,Shipped,1,1152823.41,600044,E-480,JH-15910,17
408-0265437-0217177,8/26/2025,08/30/2022 10:12:34 AM,Shipped,Partner Sale,Economy 10,B08BF4PWCT,Shipped,1,42404.96,560086,E-564,AG-10525,22
406-6746718-5913105,8/26/2025,09/02/2022 11:47:50 AM,Shipped,Partner Sale,Economy 10,B098133PV7,Shipped,1,27878.26,411006,E-242,DB-12970,6
171-1481500-8632348,8/26/2025,08/30/2022 02:41:48 PM,Shipped,Partner Sale,Economy 10,B08RP49CLQ,Shipped,1,416410.54,560008,E-016,YS-21880,16
408-7758707-6401905,8/26/2025,08/29/2022 01:14:26 PM,Shipped,Partner Sale,Standard 7,B07R5X9WJB,Shipped,1,0.00,600024,E-011,SM-20950,16
404-0700441-2035547,8/26/2025,08/28/2022 05:36:22 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B08BJRFKHF,Shipped,1,73760418.99,462024,E-558,JG-15310,14
404-9102922-1557151,8/26/2025,09/03/2022 03:19:03 PM,Shipped,Partner Sale,Standard 7,B08MXFTM28,Shipped,1,8013.50,635110,E-003,DK-12835,9
406-3591678-9191552,8/26/2025,08/30/2022 01:27:44 PM,Shipped,Partner Sale,Express 3,B099WX645F,Shipped,1,688752.81,560102,E-064,TS-21655,18
405-6623357-9221104,8/26/2025,09/02/2022 05:19:21 PM,Shipped,Partner Sale,Economy 10,B09RKCMWVM,Shipped,1,73622290.86,122503,E-092,VD-21670,14
171-8144394-4801142,8/26/2025,08/28/2022 11:04:08 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B099NWNGVK,Shipped,1,143602.27,411028,E-002,BT-11440,7
404-9362545-6751547,8/26/2025,08/29/2022 01:14:22 PM,Shipped,Partner Sale,Economy 10,B09K3F6Y89,Shipped,1,46972.97,500037,E-266,AD-10180,22
407-7441789-6862732,8/26/2025,08/28/2022 03:06:23 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08N43MK22,Shipped,1,1532156.99,205265,E-252,EH-14005,13
171-7947817-5474757,8/26/2025,09/03/2022 04:08:21 PM,Shipped,Partner Sale,Same Day 0,B0822SS99K,Shipped,1,5017.37,401205,E-099,LS-17245,10
407-2104102-6104320,8/26/2025,08/29/2022 10:54:35 AM,Shipped,Partner Sale,Standard 7,B09KXSVTDB,Shipped,1,7450.43,226017,E-295,KH-16360,4
403-4049245-8805948,8/26/2025,08/29/2022 02:50:59 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09QJ4M1SQ,Shipped,1,2863.45,401105,E-016,LW-17125,10
405-4910483-7552338,8/26/2025,09/03/2022 10:11:08 AM,Shipped,Partner Sale,Same Day 0,B07861B3GW,Shipped,1,22818.22,530003,E-264,SJ-20500,8
407-0475658-6932308,8/26/2025,08/29/2022 12:10:24 PM,Shipped,Partner Sale,Economy 10,B08RP3PMYD,Shipped,1,1645113.75,411057,E-327,RD-19720,13
402-9273587-6447540,8/26/2025,09/01/2022 03:02:13 PM,Shipped,Partner Sale,Express 3,B09SDXFFQ1,Shipped,1,44641.65,500020,E-140,DJ-13420,6
407-1542881-5885107,8/26/2025,08/30/2022 03:11:04 PM,Shipped,Partner Sale,Express 3,B08B3YPD63,Shipped,1,2198312.21,400030,E-178,DK-13225,13
S02-1255234-1848406,8/26/2025,09/02/2022 02:29:01 PM,Shipped,Partner Sale,Express 3,B07C3N75GF,Unshipped,1,0.00,394210,E-341,MC-18100,2
403-6908935-0059559,8/26/2025,08/30/2022 12:56:31 PM,Shipped,Partner Sale,Standard 7,B08XQ8MCKP,Shipped,1,816928.82,416810,E-043,AB-10060,17
402-9045518-8512320,8/26/2025,09/02/2022 02:59:09 PM,Shipped,Partner Sale,Economy 10,B08KS2BCHS,Shipped,1,77986.25,500054,E-047,FP-14320,7
406-3399180-3730763,8/26/2025,08/30/2022 12:19:08 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09K39CKVP,Shipped,1,37111.48,382330,E-201,TC-20980,12
408-8970610-5261153,8/26/2025,08/29/2022 10:28:39 AM,Shipped,Partner Sale,Standard 7,B08W9PN5YX,Shipped,1,0.00,122018,E-146,TS-21655,16
403-7609767-2744312,8/26/2025,08/30/2022 10:24:24 AM,Shipped,Partner Sale,Same Day 0,B07K44CD3P,Shipped,1,10616.43,600100,E-071,TT-21265,23
171-9839810-2325938,8/26/2025,08/30/2022 02:36:41 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09NDK1LZ3,Shipped,1,51626.40,201014,E-284,JH-16180,6
407-7963339-6365948,8/26/2025,09/03/2022 02:12:47 PM,Shipped,Partner Sale,Same Day 0,B08YZ2W99X,Shipped,1,37467.63,274202,E-290,AB-10060,8
403-0926018-2913123,8/26/2025,09/03/2022 11:54:44 AM,Shipped - Picked Up,Partner Sale,Same Day 0,B0983NWPWX,Shipped,1,4507.38,560002,E-109,JF-15415,23
406-0306530-5995512,8/26/2025,09/02/2022 02:13:09 PM,Shipped,Partner Sale,Same Day 0,B08YZ1Z5XS,Shipped,1,97932840.94,421202,E-015,CC-12670,14
406-2842521-0589963,8/26/2025,08/29/2022 03:15:24 PM,Shipped,Partner Sale,Standard 7,B08MYVCDB4,Shipped,1,10779.75,500049,E-351,AS-10135,15
404-8957911-4436364,8/26/2025,09/02/2022 12:00:50 PM,Shipped,Partner Sale,Economy 10,B0B3JGZF63,Shipped,1,118899.49,122006,E-168,EM-13825,20
402-0742120-3913918,8/26/2025,08/28/2022 02:05:38 PM,Shipped,Partner Sale,Economy 10,B09SDX9ZF5,Shipped,1,2487944.91,110034,E-147,TS-21160,13
405-9117720-1149950,8/26/2025,09/01/2022 06:12:12 PM,Shipped,Partner Sale,Express 3,B08ZHMSJVJ,Shipped,1,26521.42,160055,E-337,RF-19345,8
406-1666165-9960339,8/26/2025,08/30/2022 12:44:57 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B08KS2BCHS,Shipped,1,1155634.48,788819,E-474,JH-15985,13
408-5571065-2349162,8/26/2025,08/30/2022 02:40:05 PM,Shipped,Partner Sale,Express 3,B081WX4G4Q,Shipped,1,28889.59,122018,E-342,PL-18925,11
403-3301283-9696362,8/26/2025,08/30/2022 03:38:43 PM,Shipped,Partner Sale,Standard 7,B08N48MV3R,Shipped,1,684982.26,110051,E-013,MS-17980,18
407-7495141-2925929,8/26/2025,08/29/2022 03:03:02 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09M6RWMSW,Shipped,1,4164918.25,827001,E-202,GT-14635,13
406-8246466-5023547,8/26/2025,08/29/2022 05:17:37 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08ZJCN3DP,Shipped,1,27779.98,630002,E-265,KN-16390,12
408-1689534-0405123,8/26/2025,09/03/2022 02:17:22 PM,Shipped,Partner Sale,Same Day 0,B07R52578F,Shipped,1,20907.72,574114,E-178,LW-16990,3
171-8556924-1673920,8/26/2025,09/02/2022 12:43:12 PM,Shipped,Partner Sale,Economy 10,B09LD4D16J,Shipped,1,5425.95,680010,E-180,LP-17095,5
406-0284914-8444324,8/26/2025,08/28/2022 03:45:05 PM,Shipped,Partner Sale,Same Day 0,B099NTV5ZV,Shipped,1,8108.81,560084,E-275,CM-12190,1
408-2800351-9561143,8/26/2025,08/28/2022 05:54:30 PM,Shipped,Partner Sale,Same Day 0,B09NDHQMKC,Shipped,1,7823977.38,577228,E-195,EK-13795,19
171-2232206-2581113,8/26/2025,08/30/2022 07:56:54 PM,Shipped,Partner Sale,Express 3,B0922QY1KW,Shipped,1,14042.04,400013,E-155,CM-12160,15
406-8833813-9606757,8/26/2025,08/29/2022 07:32:02 PM,Shipped,Partner Sale,Economy 10,B09TH68L97,Shipped,1,980910.74,690107,E-281,BG-11035,16
408-7495600-4482734,8/26/2025,09/02/2022 01:02:44 PM,Shipped,Partner Sale,Express 3,B09KXNZQN4,Shipped,1,68925934.60,533006,E-576,PK-19075,14
405-3802815-9480366,8/26/2025,09/02/2022 04:25:30 PM,Shipped,Partner Sale,Economy 10,B0822T2BM8,Shipped,1,9159.03,854326,E-196,RM-19750,4
402-9081524-0146730,8/26/2025,09/03/2022 12:36:27 PM,Shipped,Partner Sale,Same Day 0,B09KXT4VG7,Shipped,1,658311.93,530011,E-262,AR-10570,17
171-1556838-5302763,8/26/2025,09/02/2022 09:09:10 AM,Shipped,Partner Sale,Express 3,B0894WW15B,Shipped,1,688376.57,400701,E-571,TP-21565,17
405-8583702-3981125,8/26/2025,09/03/2022 05:14:02 PM,Shipped,Partner Sale,Standard 7,B09QJ362XS,Shipped,1,14223.90,226005,E-070,EM-13825,2
406-1656945-7003528,8/26/2025,09/02/2022 03:01:17 PM,Shipped,Partner Sale,Economy 10,B08KRYXSYH,Shipped,1,63338.98,132103,E-357,AR-10570,20
402-0796194-8159521,8/26/2025,08/30/2022 01:23:43 PM,Shipped,Partner Sale,Express 3,B09TH5VZF8,Shipped,1,5681.02,226016,E-139,MS-17365,2
404-8293291-5821114,8/26/2025,08/28/2022 05:23:58 PM,Shipped,Partner Sale,Economy 10,B0894YJNT9,Shipped,1,124177184.77,500084,E-005,HD-14785,14
171-3817375-8052351,8/26/2025,09/02/2022 03:39:30 PM,Shipped,Partner Sale,Standard 7,B07MY3Q37Z,Shipped,1,8898.83,575001,E-235,JW-15955,2
403-8444455-1730705,8/26/2025,08/30/2022 10:35:53 AM,Shipped,Partner Sale,Same Day 0,B09NQ5TMFZ,Shipped,1,1028196.09,781016,E-076,TT-21460,13
405-6459077-4941126,8/26/2025,09/02/2022 06:22:19 PM,Shipped,Partner Sale,Standard 7,B099NM2DMY,Shipped,1,876021.39,500035,E-198,BW-11065,17
408-1258761-3867506,8/26/2025,09/02/2022 05:41:52 PM,Shipped,Partner Sale,Economy 10,B09NDKJKPN,Shipped,1,7380.69,400080,E-013,EB-13750,4
403-2900980-1875514,8/26/2025,08/29/2022 04:21:28 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09QJ49VXB,Shipped,1,66346.45,782435,E-177,HD-14785,11
408-9741880-8454747,8/26/2025,09/03/2022 03:28:28 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09NQ4CZ65,Shipped,1,0.00,411046,E-156,KH-16690,13
405-3091303-1912312,8/26/2025,08/30/2022 02:38:20 PM,Shipped,Partner Sale,Standard 7,B08YZ275XH,Shipped,1,44164.55,400603,E-575,LL-16840,11
405-8759383-5601103,8/26/2025,09/02/2022 11:26:15 AM,Shipped,Partner Sale,Standard 7,B09SDXRYBG,Shipped,1,21871.54,395009,E-062,BS-11800,15
405-8571498-4668327,8/26/2025,08/30/2022 06:46:33 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B099S91CSR,Shipped,1,79285544.00,400064,E-074,GR-14560,14
407-1506312-6273103,8/26/2025,09/02/2022 04:19:00 PM,Shipped,Partner Sale,Same Day 0,B09Y3F1MHJ,Shipped,1,179099.46,110059,E-152,EH-14005,7
405-7703615-3393166,8/26/2025,08/30/2022 01:37:41 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B082W891PY,Shipped,1,6193.59,600116,E-476,LC-16870,2
408-5043479-8276336,8/26/2025,08/30/2022 07:37:49 PM,Shipped,Partner Sale,Express 3,B09K3WFS32,Shipped,1,25266.57,695010,E-564,IM-15070,6
408-9917150-1769115,8/26/2025,08/30/2022 05:46:13 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09Y3H5PY8,Shipped,1,5626.96,500061,E-262,RE-19450,9
171-8972966-7981937,8/26/2025,08/29/2022 07:04:59 PM,Shipped,Partner Sale,Economy 10,B07K32X6RR,Shipped,1,8473.27,134112,E-038,NM-18520,4
406-2867576-6809129,8/26/2025,09/02/2022 07:15:05 PM,Shipped,Partner Sale,Economy 10,B09TY27T5G,Shipped,1,9691863.88,110075,E-252,AT-10435,19
407-2764104-1153949,8/26/2025,08/28/2022 01:11:31 PM,Shipped,Partner Sale,Same Day 0,B08ZHJW9M4,Shipped,1,30783.22,800020,E-138,DK-13150,12
402-6031899-4892359,8/26/2025,09/02/2022 03:37:22 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09SDY6ZXQ,Shipped,1,5606.53,500020,E-019,CM-12235,10
404-6730478-1451552,8/26/2025,08/30/2022 10:11:54 AM,Shipped,Partner Sale,Standard 7,B08XQ8MJZG,Shipped,1,9257198.47,560035,E-287,WB-21850,19
406-7972644-6733905,8/26/2025,08/28/2022 07:25:47 PM,Shipped,Partner Sale,Economy 10,B08XWH3B1Q,Shipped,1,5721136.62,534001,E-205,LC-16930,19
404-1898363-9721953,8/26/2025,08/30/2022 04:34:39 PM,Shipped,Partner Sale,Standard 7,B099S8X47K,Shipped,1,3379.10,122002,E-110,AI-10855,9
402-0248266-4593174,8/26/2025,08/30/2022 12:45:24 PM,Shipped,Partner Sale,Same Day 0,B09SDY4VDC,Shipped,1,36470.25,800026,E-273,SM-20005,3
171-1497555-9457162,8/26/2025,09/02/2022 10:44:41 AM,Shipped,Partner Sale,Economy 10,B09KXSX7P9,Shipped,1,47192.60,400607,E-475,MN-17935,6
404-4687676-5392321,8/26/2025,08/29/2022 11:53:35 AM,Shipped,Partner Sale,Standard 7,B08QGNW2H8,Shipped,1,54515.95,801503,E-334,CM-12715,21
406-3728896-2923500,8/26/2025,08/30/2022 12:03:16 PM,Shipped,Partner Sale,Economy 10,B09Y3MWCDM,Shipped,1,10928.26,171009,E-238,FP-14320,23
405-9491306-7371530,8/26/2025,08/28/2022 11:41:34 AM,Shipped,Partner Sale,Economy 10,B0983DZX48,Shipped,1,11325.14,560019,E-276,RS-19870,23
405-7452910-3685112,8/26/2025,08/29/2022 06:52:31 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B098315N2Z,Shipped,1,10593.17,226010,E-199,AR-10570,2
406-0958524-9111551,8/26/2025,09/03/2022 01:31:49 PM,Shipped,Partner Sale,Standard 7,B081WX4G4Q,Shipped,1,18873.71,560091,E-292,KB-16240,3
402-3498428-1873969,8/26/2025,09/02/2022 09:36:44 AM,Shipped,Partner Sale,Express 3,B09TY1HFLG,Shipped,1,2146178.32,600040,E-060,RD-19930,13
406-0660168-0351552,8/26/2025,09/03/2022 02:49:49 PM,Shipped,Partner Sale,Same Day 0,B099NM2DMY,Shipped,1,51322.72,110086,E-170,EN-13780,6
404-8947201-5487558,8/26/2025,08/29/2022 10:02:13 AM,Shipped,Partner Sale,Standard 7,B08RNX8Q22,Shipped,1,22912.44,695005,E-335,NR-18550,11
405-6443663-8027514,8/26/2025,09/02/2022 03:07:47 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08HK7JDDM,Shipped,1,52385.62,600040,E-469,AR-10570,20
403-5031561-6146712,8/26/2025,09/01/2022 04:40:42 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09SDXPCRB,Shipped,1,5242.37,530017,E-013,TT-21265,5
404-0011877-2669925,8/26/2025,08/30/2022 04:15:32 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B099NTV5ZV,Shipped,1,24935.25,360008,E-177,LL-16840,15
405-8313002-0684366,8/26/2025,08/28/2022 10:38:06 AM,Shipped,Partner Sale,Economy 10,B09YYKWZJS,Shipped,1,42998.00,135001,E-059,AS-10090,3
405-9328750-1209919,8/26/2025,08/30/2022 06:09:44 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09QJ3WXB4,Shipped,1,35616.13,847225,E-341,KH-16360,21
406-9348427-1385124,8/26/2025,09/02/2022 11:24:04 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09TZV2J9G,Shipped,1,12413.51,124507,E-253,MG-17650,4
171-6589781-2209965,8/26/2025,08/28/2022 09:20:42 AM,Shipped,Partner Sale,Economy 10,B099NS3FWG,Shipped,1,41508.04,411019,E-334,BF-11005,11
406-0300970-2539505,8/26/2025,08/29/2022 07:13:39 PM,Shipped,Partner Sale,Standard 7,B099S8X47K,Shipped,1,581920.71,824236,E-141,MD-17860,18
403-3514716-9003506,8/26/2025,09/02/2022 04:08:36 PM,Shipped,Partner Sale,Standard 7,B09J19PWSC,Shipped,1,5828.26,403707,E-331,PG-18820,10
402-4894439-7937938,8/26/2025,08/30/2022 09:52:20 AM,Shipped,Partner Sale,Same Day 0,B08KRTXC2Y,Shipped,1,2912.01,211002,E-275,DR-12880,9
404-1585406-7293122,8/26/2025,08/29/2022 11:07:58 AM,Shipped,Partner Sale,Standard 7,B09TH8L9PW,Shipped,1,980910.74,122101,E-149,LE-16810,16
402-3320281-0133128,8/26/2025,08/30/2022 07:06:55 PM,Shipped,Partner Sale,Standard 7,B0894WW15B,Shipped,1,8614.80,560100,E-576,CS-12130,1
171-4209629-8061104,8/26/2025,08/30/2022 12:04:08 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09SDX8QRT,Shipped,1,91302690.92,201304,E-242,AH-10585,14
408-7762028-0745945,8/26/2025,08/30/2022 12:03:47 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09CTFP96V,Shipped,1,7472.59,400709,E-066,KB-16240,5
405-1475608-8627545,8/26/2025,08/30/2022 12:05:01 PM,Shipped,Partner Sale,Standard 7,B07K3R51CL,Shipped,1,860941.01,110048,E-060,EN-13780,18
406-4683753-1519555,8/26/2025,09/01/2022 06:23:24 PM,Shipped,Partner Sale,Express 3,B0822T2BM8,Shipped,1,11219.65,560043,E-263,EP-13915,2
408-2680752-9253945,8/26/2025,08/30/2022 06:08:56 PM,Shipped,Partner Sale,Express 3,B09YYR23XR,Shipped,1,29564.08,141001,E-046,AG-10330,3
408-2243790-1408362,8/26/2025,08/30/2022 01:37:26 PM,Shipped,Partner Sale,Express 3,B09SDYQ3WG,Shipped,1,8961.44,400078,E-572,CM-12190,4
406-7240943-2852364,8/26/2025,09/01/2022 03:30:25 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09SDYQ3WG,Shipped,1,898646.46,670642,E-097,KM-16225,18
408-1931206-0409968,8/26/2025,09/01/2022 05:06:15 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09G2R8XLM,Shipped,1,80390569.01,360004,E-073,NC-18625,14
408-7157624-8865920,8/26/2025,09/02/2022 09:14:23 AM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08B3Z2YY3,Shipped,1,104839247.21,506001,E-261,AR-10510,14
404-1281705-0245116,8/26/2025,08/29/2022 01:06:24 PM,Shipped,Partner Sale,Economy 10,B01N184GHA,Shipped,1,41576565.76,110089,E-171,FH-14350,14
171-1271389-0019521,8/26/2025,08/30/2022 05:42:36 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08QGKNC21,Shipped,1,1140730.28,125001,E-296,BG-11695,16
408-7312319-2664339,8/26/2025,09/02/2022 09:37:52 AM,Shipped,Partner Sale,Express 3,B08XQBXFPP,Shipped,1,0.00,110086,E-035,SE-20110,9
171-7947724-3435556,8/26/2025,09/02/2022 12:02:52 PM,Shipped,Partner Sale,Economy 10,B07GRSCXCP,Shipped,1,2556.59,382330,E-336,EM-14065,5
